-------media_meth1
NOISE = 0.01
3;25,421408044874212
5;23,64900329524508
7;22,698223187223817
9;22,191561754415257
11;21,83493552864764
13;21,50181975769279
15;21,247018743067066
17;21,029268993604376
19;20,83320459502401
21;20,582341279166677
23;20,390320255433277
25;20,251592204643917
27;20,118255782801057
29;20,013656844043798
31;19,882944047517928
33;19,776309204214648
35;19,64879731401



NOISE = 0.02
3;24,452703493874477
5;23,643176838673167
7;22,86374754317552
9;22,30969100911528
11;21,92807689693309
13;21,692153540721122
15;21,411768588436
17;21,205606459521444
19;20,99805769193987
21;20,741310623586916
23;20,592165254329444
25;20,439458437293236
27;20,303866981181976
29;20,180000053474103
31;20,0626541821449
33;19,888765869818272
35;19,773489828792297



NOISE = 0.05
3;22,13909198157106
5;22,796562302640737
7;22,721367898002
9;22,4362533178139
11;22,003304121644355
13;21,72975045402476
15;21,43280266838651
17;21,255310100628098
19;21,099778741182135
21;20,906537311621186
23;20,582444948431153
25;20,479106191746254
27;20,320491064747248
29;20,131657314806
31;19,98103704324157
33;19,78695843734107
35;19,624319670887925



NOISE = 0.07
3;20,92353584727904
5;22,210143508742707
7;22,39575618365807
9;22,21031077343733
11;22,039000659953388
13;21,74297545326635
15;21,43418032178473
17;21,152496065677006
19;20,83905986266768
21;20,71996692458191
23;20,575686363760756
25;20,488499111008366
27;20,36594271262411
29;20,29235756391122
31;20,199549875871433
33;20,087275580545775
35;20,012000386218208



NOISE = 0.1
3;19,466310117930266
5;21,09861015021479
7;21,759781291449446
9;22,034275673441694
11;21,96322585379631
13;21,678913786883903
15;21,24736898157328
17;20,949735207471143
19;20,988483285636036
21;20,855985698978365
23;20,7601400106983
25;20,639708868338555
27;20,460799354776928
29;20,31850125511825
31;20,168150827192687
33;19,978550140518355
35;19,795793204036734



