-------media_meth2
NOISE = 0.01
3;25,644001036042702
5;24,06354523624786
7;23,360909768956823
9;22,881137934249068
11;22,520214684259294
13;22,236953260494747
15;22,00787706452512
17;21,81420108949226
19;21,643192955053788
21;21,490370512852092
23;21,35277239522036
25;21,22768368631604
27;21,112619195980187
29;21,00730481287725
31;20,910762462675372
33;20,821669704435184
35;20,738302406924518



NOISE = 0.02
3;24,488486390129836
5;23,669785400564468
7;23,137143508320676
9;22,725422112974893
11;22,398630350164012
13;22,135257817248394
15;21,91722195209514
17;21,72958479397733
19;21,563851773746027
21;21,414917632290088
23;21,280849851221014
25;21,157928868096548
27;21,044919914575367
29;20,941548231483104
31;20,8469867688963
33;20,75894657193727
35;20,676403358031795



NOISE = 0.05
3;22,042406712719348
5;22,490423566905385
7;22,343494516272134
9;22,101795041452043
11;21,868108537703336
13;21,661748982995142
15;21,482762118742926
17;21,324584898009647
19;21,18213562740931
21;21,051674183298523
23;20,932592564296467
25;20,822675257753026
27;20,720163140486193
29;20,62527362811548
31;20,538105535649844
33;20,456715400118636
35;20,379832075467466



NOISE = 0.07
3;20,811022432571257
5;21,68461435035713
7;21,717914283886195
9;21,571807518312028
11;21,3945518090302
13;21,22494314931528
15;21,070944982069136
17;20,931772579431907
19;20,805758633787846
21;20,68956731147084
23;20,58190629930207
25;20,48219358633601
27;20,38954976895947
29;20,303369984392468
31;20,22376585354089
33;20,14850541086625
35;20,07754279107264



NOISE = 0.1
3;19,316080520927514
5;20,507357604040575
7;20,713689010523936
9;20,677618605555736
11;20,57395608426042
13;20,456351487918166
15;20,341889972755375
17;20,234507683656346
19;20,133734340588873
21;20,037983138266515
23;19,9487269843273
25;19,865154166554625
27;19,78619114141946
29;19,712673793845013
31;19,643906273476556
33;19,579484441919618
35;19,51818714019272



