-------media_meth4
NOISE = 0.01
3;25,625668190120802
5;24,05353023872154
7;23,35285306911684
9;22,876247804115756
11;22,51734422556229
13;22,235311696126793
15;22,007858179062975
17;21,814334327234285
19;21,643124384580688
21;21,4897209227056
23;21,35172823748873
25;21,225686929226928
27;21,109889095398515
29;21,003893630398235
31;20,90746983062281
33;20,8183370374148
35;20,734866131111996



NOISE = 0.02
3;24,486634407939807
5;23,676635995462835
7;23,143635416123512
9;22,72786969838418
11;22,39907792710243
13;22,134029978879997
15;21,91586590610994
17;21,728135646661798
19;21,561917610094188
21;21,41317446565635
23;21,279856604187888
25;21,15784393502986
27;21,04625499247642
29;20,9432653628487
31;20,848965179009657
33;20,761287018675528
35;20,679211581186145



NOISE = 0.05
3;22,03189820668314
5;22,48461772503567
7;22,33459892267539
9;22,09532475268741
11;21,864225440925825
13;21,658707215057476
15;21,4794446065757
17;21,320520036391805
19;21,17655459064887
21;21,044148524420482
23;20,92318101864667
25;20,81259349498677
27;20,70986110234343
29;20,61531551393212
31;20,527841767849658
33;20,446354338673572
35;20,369919196894934



NOISE = 0.07
3;20,799883048847633
5;21,673382457623006
7;21,705714403858117
9;21,560992623278842
11;21,387356790119117
13;21,222182759224726
15;21,07121947856149
17;20,933019403255486
19;20,806502152884022
21;20,689078151864866
23;20,580997491632065
25;20,480883140970878
27;20,38776911155292
29;20,301199094399482
31;20,22064587552288
33;20,145251502139317
35;20,074052170327246



NOISE = 0.1
3;19,344443034121728
5;20,531176851871052
7;20,73828919666787
9;20,700816809958695
11;20,5969244739096
13;20,478049637786615
15;20,36313958775853
17;20,25316695698026
19;20,151111929307458
21;20,056188293457108
23;19,967328706754373
25;19,883726664932215
27;19,805894417418813
29;19,733276781405706
31;19,665230541318465
33;19,601085450498793
35;19,540138230147885



